"Date","Price","Open","High","Low","Change %"
"Sep 18, 2015","186.38","187.02","187.35","185.89","-0.38%"
"Sep 17, 2015","187.10","186.71","188.54","186.65","0.16%"
"Sep 16, 2015","186.80","184.72","187.22","184.17","1.09%"
"Sep 15, 2015","184.78","185.43","186.12","184.15","-0.38%"
"Sep 14, 2015","185.48","185.89","186.66","184.54","-0.31%"
"Sep 11, 2015","186.05","186.19","186.93","185.63","-0.13%"
"Sep 10, 2015","186.30","185.12","187.38","184.15","0.62%"
"Sep 09, 2015","185.16","184.40","186.48","184.34","0.38%"
"Sep 08, 2015","184.45","182.17","185.01","181.77","1.27%"
"Sep 07, 2015","182.13","180.57","182.53","180.21","0.88%"
"Sep 04, 2015","180.55","183.14","183.37","180.39","-1.45%"
"Sep 03, 2015","183.20","184.05","184.75","182.63","-0.49%"
"Sep 02, 2015","184.10","182.64","184.37","182.42","0.77%"
"Sep 01, 2015","182.69","185.98","186.27","182.47","-1.78%"
"Aug 31, 2015","186.00","187.33","187.62","185.78","-0.72%"
"Aug 28, 2015","187.35","186.33","187.38","185.32","0.52%"
"Aug 27, 2015","186.39","185.34","186.84","185.31","0.54%"
"Aug 26, 2015","185.38","186.41","188.10","184.12","-0.58%"
"Aug 25, 2015","186.47","186.75","190.04","186.02","-0.18%"
"Aug 24, 2015","186.81","191.62","191.68","183.61","-2.47%"
"Aug 21, 2015","191.54","193.52","193.78","191.27","-1.06%"
"Aug 20, 2015","193.60","194.05","194.58","193.22","-0.27%"
"Aug 19, 2015","194.12","194.74","195.09","193.95","-0.36%"
"Aug 18, 2015","194.83","193.78","195.35","193.46","0.50%"
"Aug 17, 2015","193.86","194.41","195.23","193.71","-0.31%"
"Aug 14, 2015","194.46","194.17","194.64","193.78","0.11%"
"Aug 13, 2015","194.25","193.84","194.78","193.63","0.16%"
"Aug 12, 2015","193.94","194.76","195.06","193.38","-0.48%"
"Aug 11, 2015","194.87","194.22","195.03","193.90","0.28%"
"Aug 10, 2015","194.32","192.34","194.53","192.22","0.95%"
"Aug 07, 2015","192.50","193.43","193.81","191.91","-0.52%"
"Aug 06, 2015","193.50","194.81","195.28","193.06","-0.71%"
"Aug 05, 2015","194.88","193.54","195.28","193.12","0.66%"
"Aug 04, 2015","193.60","193.24","193.86","192.97","0.13%"
"Aug 03, 2015","193.34","193.58","194.30","192.96","-0.15%"
"Jul 31, 2015","193.64","193.65","194.05","193.06","-0.03%"
"Jul 30, 2015","193.69","193.36","194.62","193.19","0.16%"
"Jul 29, 2015","193.39","192.85","194.22","192.50","0.25%"
"Jul 28, 2015","192.91","191.73","193.26","191.38","0.60%"
"Jul 27, 2015","191.75","191.97","192.27","190.96","-0.18%"
"Jul 24, 2015","192.09","192.18","192.51","191.60","-0.08%"
"Jul 23, 2015","192.24","193.52","193.97","191.86","-0.68%"
"Jul 22, 2015","193.56","192.70","194.02","192.24","0.42%"
"Jul 21, 2015","192.75","193.39","193.91","192.43","-0.35%"
"Jul 20, 2015","193.43","193.57","194.00","192.99","-0.12%"
"Jul 17, 2015","193.67","193.72","194.38","192.85","-0.07%"
"Jul 16, 2015","193.80","193.50","193.96","192.97","0.12%"
"Jul 15, 2015","193.56","192.82","193.81","192.60","0.33%"
"Jul 14, 2015","192.92","191.12","193.06","190.53","0.90%"
"Jul 13, 2015","191.19","189.41","192.38","188.89","0.32%"
"Jul 10, 2015","190.58","186.57","190.81","186.42","2.12%"
"Jul 09, 2015","186.63","185.35","187.40","185.07","0.64%"
"Jul 08, 2015","185.44","189.37","189.56","184.94","-2.12%"
"Jul 07, 2015","189.45","191.18","191.61","188.17","-0.97%"
"Jul 06, 2015","191.30","189.36","191.75","189.12","0.04%"
"Jul 03, 2015","191.23","192.03","192.55","190.83","-0.45%"
"Jul 02, 2015","192.09","192.29","193.25","191.87","-0.15%"
"Jul 01, 2015","192.38","192.41","193.04","191.79","-0.03%"
"Jun 30, 2015","192.44","192.83","193.08","191.66","-0.22%"
"Jun 29, 2015","192.86","192.53","193.54","191.34","-1.14%"
"Jun 26, 2015","195.09","194.61","195.28","193.85","0.22%"
"Jun 25, 2015","194.66","194.45","194.83","193.41","0.08%"
"Jun 24, 2015","194.51","194.95","195.93","194.15","-0.24%"
"Jun 23, 2015","194.97","195.18","195.56","194.49","-0.14%"
"Jun 22, 2015","195.24","195.05","195.63","194.55","0.20%"
"Jun 19, 2015","194.85","195.23","195.54","194.53","-0.22%"
"Jun 18, 2015","195.28","195.39","195.88","194.29","-0.07%"
"Jun 17, 2015","195.42","192.95","196.06","192.88","1.23%"
"Jun 16, 2015","193.04","192.51","193.20","191.98","0.25%"
"Jun 15, 2015","192.55","191.89","192.65","191.33","0.30%"
"Jun 12, 2015","191.97","191.40","192.25","191.18","0.23%"
"Jun 11, 2015","191.52","190.43","192.04","190.21","0.52%"
"Jun 10, 2015","190.52","191.25","191.66","188.90","-0.41%"
"Jun 09, 2015","191.31","191.04","191.42","189.46","0.12%"
"Jun 08, 2015","191.09","191.65","191.90","190.63","-0.40%"
"Jun 05, 2015","191.85","191.02","192.23","190.69","0.39%"
"Jun 04, 2015","191.11","190.53","191.73","189.79","0.26%"
"Jun 03, 2015","190.62","190.41","190.84","189.61","0.09%"
"Jun 02, 2015","190.44","189.64","190.62","189.05","0.41%"
"Jun 01, 2015","189.67","189.72","190.05","188.47","-0.08%"
"May 29, 2015","189.82","189.82","190.09","188.64","-0.02%"
"May 28, 2015","189.86","189.85","190.72","189.20","-0.02%"
"May 27, 2015","189.89","189.33","190.39","189.13","0.26%"
"May 26, 2015","189.39","187.98","189.75","187.81","0.71%"
"May 25, 2015","188.06","187.94","188.68","187.74","-0.11%"
"May 22, 2015","188.27","189.52","189.69","187.84","-0.69%"
"May 21, 2015","189.57","188.45","190.08","187.89","0.54%"
"May 20, 2015","188.56","187.15","188.68","186.99","0.73%"
"May 19, 2015","187.20","187.73","187.98","185.92","-0.32%"
"May 18, 2015","187.81","187.51","188.34","187.24","0.13%"
"May 15, 2015","187.56","187.92","188.66","187.50","-0.23%"
"May 14, 2015","188.00","187.58","188.62","187.30","0.20%"
"May 13, 2015","187.62","187.73","188.61","186.94","-0.12%"
"May 12, 2015","187.84","187.09","188.47","186.64","0.36%"
"May 11, 2015","187.16","184.95","187.46","184.44","1.07%"
"May 08, 2015","185.18","182.50","186.08","182.48","1.45%"
"May 07, 2015","182.54","182.05","183.03","180.88","0.23%"
"May 06, 2015","182.12","181.89","182.58","181.39","0.06%"
"May 05, 2015","182.01","181.56","182.84","181.38","0.20%"
"May 04, 2015","181.65","181.92","182.37","181.31","-0.16%"
"May 01, 2015","181.95","183.17","184.50","181.72","-0.70%"
"Apr 30, 2015","183.24","183.72","184.19","182.54","-0.29%"
"Apr 29, 2015","183.77","182.25","184.23","182.04","0.80%"
"Apr 28, 2015","182.31","181.37","182.47","180.64","0.50%"
"Apr 27, 2015","181.40","180.68","181.61","180.09","0.38%"
"Apr 24, 2015","180.72","179.97","181.06","179.59","0.36%"
"Apr 23, 2015","180.07","180.25","180.53","179.23","-0.13%"
"Apr 22, 2015","180.31","178.54","180.48","178.38","0.95%"
"Apr 21, 2015","178.61","177.61","178.97","177.41","0.52%"
"Apr 20, 2015","177.69","177.71","178.26","177.14","-0.13%"
"Apr 17, 2015","177.92","177.66","178.80","177.37","0.10%"
"Apr 16, 2015","177.75","176.77","178.07","176.46","0.51%"
"Apr 15, 2015","176.84","176.37","177.05","175.64","0.22%"
"Apr 14, 2015","176.45","176.19","176.69","174.80","0.08%"
"Apr 13, 2015","176.31","175.88","176.65","175.30","0.23%"
"Apr 10, 2015","175.91","177.35","177.57","175.61","-0.86%"
"Apr 09, 2015","177.44","178.55","179.13","177.05","-0.66%"
"Apr 08, 2015","178.61","178.02","179.35","177.57","0.29%"
"Apr 07, 2015","178.09","177.81","179.24","177.63","0.12%"
"Apr 06, 2015","177.88","177.42","178.34","177.14","0.20%"
"Apr 03, 2015","177.52","177.46","178.56","177.06","0.00%"
"Apr 02, 2015","177.52","177.50","178.02","176.70","0.00%"
"Apr 01, 2015","177.52","177.94","178.45","176.73","-0.28%"
"Mar 31, 2015","178.01","177.76","178.36","177.05","0.09%"
"Mar 30, 2015","177.85","177.19","178.23","176.63","0.34%"
"Mar 27, 2015","177.24","176.96","178.00","176.64","0.13%"
"Mar 26, 2015","177.01","177.77","177.97","176.41","-0.46%"
"Mar 25, 2015","177.82","177.80","178.46","177.47","-0.02%"
"Mar 24, 2015","177.85","179.00","179.23","177.45","-0.66%"
"Mar 23, 2015","179.03","179.65","179.72","178.06","-0.25%"
"Mar 20, 2015","179.47","178.13","180.12","177.87","0.71%"
"Mar 19, 2015","178.21","179.85","180.23","177.66","-0.93%"
"Mar 18, 2015","179.89","178.92","181.32","177.09","0.53%"
"Mar 17, 2015","178.95","179.87","180.16","178.49","-0.54%"
"Mar 16, 2015","179.92","178.93","180.24","178.70","0.51%"
"Mar 13, 2015","179.00","180.46","180.81","178.19","-0.84%"
"Mar 12, 2015","180.52","181.26","181.81","180.11","-0.44%"
"Mar 11, 2015","181.31","182.48","183.22","180.74","-0.68%"
"Mar 10, 2015","182.55","183.28","183.97","182.29","-0.40%"
"Mar 09, 2015","183.29","181.64","183.60","181.45","0.87%"
"Mar 06, 2015","181.71","183.06","183.27","181.41","-0.77%"
"Mar 05, 2015","183.12","182.62","183.77","182.32","0.24%"
"Mar 04, 2015","182.68","183.88","184.05","182.47","-0.67%"
"Mar 03, 2015","183.92","184.52","184.75","183.58","-0.35%"
"Mar 02, 2015","184.57","184.46","184.95","184.09","0.04%"
"Feb 27, 2015","184.50","183.93","185.07","183.45","0.28%"
"Feb 26, 2015","183.98","184.52","185.05","183.53","-0.32%"
"Feb 25, 2015","184.57","183.84","184.71","183.46","0.38%"
"Feb 24, 2015","183.88","183.59","184.84","183.46","0.13%"
"Feb 23, 2015","183.64","183.19","184.05","182.53","0.18%"
"Feb 20, 2015","183.31","183.29","183.72","181.60","-0.01%"
"Feb 19, 2015","183.33","183.30","184.04","183.01","-0.02%"
"Feb 18, 2015","183.36","183.00","184.29","182.52","0.13%"
"Feb 17, 2015","183.13","181.98","183.44","181.51","0.60%"
"Feb 16, 2015","182.03","182.84","183.25","181.44","-0.46%"
"Feb 13, 2015","182.88","183.20","183.44","182.46","-0.20%"
"Feb 12, 2015","183.24","183.52","184.20","181.15","-0.17%"
"Feb 11, 2015","183.56","182.12","184.01","181.93","0.76%"
"Feb 10, 2015","182.18","180.47","182.29","180.19","0.93%"
"Feb 09, 2015","180.51","181.67","181.76","180.09","-0.49%"
"Feb 06, 2015","181.39","180.12","181.86","179.12","0.69%"
"Feb 05, 2015","180.15","177.97","180.48","177.66","1.18%"
"Feb 04, 2015","178.05","178.28","179.32","177.55","-0.15%"
"Feb 03, 2015","178.31","176.85","178.41","175.45","0.81%"
"Feb 02, 2015","176.87","177.15","177.75","175.95","-0.07%"
"Jan 30, 2015","176.99","178.16","178.60","176.06","-0.70%"
"Jan 29, 2015","178.23","177.86","179.01","177.64","0.17%"
"Jan 28, 2015","177.92","179.08","179.42","177.61","-0.68%"
"Jan 27, 2015","179.14","178.60","179.44","177.80","0.29%"
"Jan 26, 2015","178.63","176.48","178.94","175.69","1.18%"
"Jan 23, 2015","176.54","177.81","178.59","176.09","-0.74%"
"Jan 22, 2015","177.85","178.57","179.26","177.15","-0.43%"
"Jan 21, 2015","178.62","179.88","180.02","177.02","-0.73%"
"Jan 20, 2015","179.94","177.62","180.34","177.45","1.27%"
"Jan 19, 2015","177.68","178.14","178.47","176.97","-0.31%"
"Jan 16, 2015","178.24","176.33","178.42","175.83","1.01%"
"Jan 15, 2015","176.45","178.71","179.62","176.38","-1.28%"
"Jan 14, 2015","178.73","178.75","178.94","176.80","-0.02%"
"Jan 13, 2015","178.77","179.49","180.12","178.06","-0.45%"
"Jan 12, 2015","179.57","179.59","180.59","178.95","-0.07%"
"Jan 09, 2015","179.69","180.52","180.99","179.43","-0.48%"
"Jan 08, 2015","180.56","180.17","180.98","179.93","0.20%"
"Jan 07, 2015","180.20","179.38","180.67","178.93","0.45%"
"Jan 06, 2015","179.40","182.40","182.50","179.20","-1.67%"
"Jan 05, 2015","182.44","184.60","184.87","181.70","-1.22%"
"Jan 02, 2015","184.70","186.19","187.37","184.31","-0.82%"
"Jan 01, 2015","186.22","186.40","186.48","185.97","-0.11%"
"Dec 31, 2014","186.43","185.84","187.01","185.64","0.29%"
"Dec 30, 2014","185.89","187.15","187.37","184.90","-0.71%"
"Dec 29, 2014","187.22","187.16","187.84","186.99","-0.05%"
"Dec 26, 2014","187.31","186.57","187.50","186.57","0.38%"
"Dec 25, 2014","186.61","187.46","187.51","186.46","-0.47%"
"Dec 24, 2014","187.50","187.32","187.53","186.56","0.09%"
"Dec 23, 2014","187.33","187.13","187.51","186.43","0.09%"
"Dec 22, 2014","187.17","186.58","187.59","186.46","0.19%"
"Dec 19, 2014","186.81","186.17","187.30","185.99","0.32%"
"Dec 18, 2014","186.21","184.76","186.77","184.36","0.76%"
"Dec 17, 2014","184.81","183.28","185.06","183.11","0.81%"
"Dec 16, 2014","183.33","184.20","185.11","181.55","-0.50%"
"Dec 15, 2014","184.25","186.79","187.17","183.79","-1.34%"
"Dec 12, 2014","186.76","186.63","187.41","185.54","0.04%"
"Dec 11, 2014","186.69","185.08","187.78","184.90","0.85%"
"Dec 10, 2014","185.12","187.54","187.87","184.89","-1.31%"
"Dec 09, 2014","187.57","188.88","189.23","185.15","-0.72%"
"Dec 08, 2014","188.93","189.25","189.74","188.34","-0.15%"
"Dec 05, 2014","189.22","187.72","189.77","187.26","0.79%"
"Dec 04, 2014","187.74","187.86","188.25","187.52","-0.09%"
"Dec 03, 2014","187.91","186.37","188.23","186.17","0.80%"
"Dec 02, 2014","186.41","186.20","186.97","185.96","0.09%"
"Dec 01, 2014","186.24","185.69","186.37","185.00","0.31%"
"Nov 28, 2014","185.66","185.15","185.97","185.15","0.24%"
"Nov 27, 2014","185.22","185.88","185.97","184.94","-0.38%"
"Nov 26, 2014","185.92","185.31","186.14","184.71","0.33%"
"Nov 25, 2014","185.31","185.75","186.10","184.46","-0.24%"
"Nov 24, 2014","185.76","184.39","185.98","183.98","0.72%"
"Nov 21, 2014","184.44","185.47","185.74","183.90","-0.59%"
"Nov 20, 2014","185.53","184.94","186.15","184.82","0.28%"
"Nov 19, 2014","185.01","182.64","185.11","182.46","1.26%"
"Nov 18, 2014","182.70","182.42","183.35","182.19","0.14%"
"Nov 17, 2014","182.45","182.30","183.40","181.04","0.14%"
"Nov 14, 2014","182.20","181.80","182.69","181.55","0.18%"
"Nov 13, 2014","181.87","182.20","182.84","181.46","-0.21%"
"Nov 12, 2014","182.25","184.27","184.71","181.92","-1.12%"
"Nov 11, 2014","184.31","181.92","184.42","181.69","1.29%"
"Nov 10, 2014","181.96","181.81","182.29","181.00","0.08%"
"Nov 07, 2014","181.81","182.36","183.04","181.15","-0.32%"
"Nov 06, 2014","182.39","183.12","184.31","181.80","-0.43%"
"Nov 05, 2014","183.17","181.74","183.44","181.42","0.75%"
"Nov 04, 2014","181.80","182.12","182.18","181.05","-0.20%"
"Nov 03, 2014","182.17","179.88","182.56","179.60","1.38%"
"Oct 31, 2014","179.69","174.71","179.90","174.60","2.83%"
"Oct 30, 2014","174.74","174.34","175.20","173.93","0.23%"
"Oct 29, 2014","174.34","174.43","174.70","173.62","-0.07%"
"Oct 28, 2014","174.46","173.79","174.78","173.62","0.37%"
"Oct 27, 2014","173.81","173.97","174.38","173.33","-0.13%"
"Oct 24, 2014","174.03","173.50","174.08","172.89","0.27%"
"Oct 23, 2014","173.56","171.95","173.72","171.65","0.92%"
"Oct 22, 2014","171.98","172.32","172.69","171.00","-0.23%"
"Oct 21, 2014","172.38","172.84","173.00","171.73","-0.29%"
"Oct 20, 2014","172.89","172.13","173.03","172.08","0.51%"
"Oct 17, 2014","172.01","171.00","172.08","170.14","0.55%"
"Oct 16, 2014","171.07","169.64","171.25","168.42","0.81%"
"Oct 15, 2014","169.70","170.20","171.19","167.97","-0.33%"
"Oct 14, 2014","170.27","171.83","172.52","169.87","-0.94%"
"Oct 13, 2014","171.89","172.99","173.10","171.68","-0.70%"
"Oct 10, 2014","173.11","173.80","174.05","172.66","-0.41%"
"Oct 09, 2014","173.83","174.74","175.03","173.52","-0.53%"
"Oct 08, 2014","174.75","173.85","174.97","173.37","0.49%"
"Oct 07, 2014","173.89","174.94","175.18","173.64","-0.63%"
"Oct 06, 2014","175.00","175.06","175.41","174.39","-0.14%"
"Oct 03, 2014","175.24","175.01","175.96","174.91","0.11%"
"Oct 02, 2014","175.04","176.21","176.68","174.24","-0.69%"
"Oct 01, 2014","176.26","177.75","178.18","176.12","-0.86%"
"Sep 30, 2014","177.79","177.75","178.14","177.30","-0.02%"
"Sep 29, 2014","177.82","177.50","178.23","177.20","0.15%"
"Sep 26, 2014","177.56","177.43","178.17","177.10","0.06%"
"Sep 25, 2014","177.46","178.11","178.53","177.07","-0.38%"
"Sep 24, 2014","178.14","178.43","178.53","177.57","-0.18%"
"Sep 23, 2014","178.46","178.01","178.78","176.56","0.21%"
"Sep 22, 2014","178.08","177.59","178.35","177.48","0.26%"
"Sep 19, 2014","177.61","178.19","180.78","177.39","-0.39%"
"Sep 18, 2014","178.30","176.37","178.40","176.11","1.07%"
"Sep 17, 2014","176.41","174.35","176.49","174.08","1.17%"
"Sep 16, 2014","174.37","173.93","174.51","172.95","0.23%"
"Sep 15, 2014","173.97","174.50","174.65","173.76","-0.37%"
"Sep 12, 2014","174.62","174.07","174.71","173.63","0.29%"
"Sep 11, 2014","174.11","173.17","174.26","172.72","0.51%"
"Sep 10, 2014","173.22","170.99","173.31","170.93","1.27%"
"Sep 09, 2014","171.04","170.73","171.56","170.46","0.16%"
"Sep 08, 2014","170.76","170.21","171.13","169.28","-0.48%"
"Sep 05, 2014","171.59","171.90","172.28","170.91","-0.20%"
"Sep 04, 2014","171.93","172.47","172.81","171.69","-0.35%"
"Sep 03, 2014","172.54","173.07","173.39","172.32","-0.30%"
"Sep 02, 2014","173.06","173.29","173.97","172.95","-0.15%"
"Sep 01, 2014","173.32","172.61","173.45","172.61","0.33%"
"Aug 29, 2014","172.75","171.99","172.89","171.87","0.42%"
"Aug 28, 2014","172.03","172.16","172.35","171.61","-0.08%"
"Aug 27, 2014","172.17","172.10","172.57","171.99","0.02%"
"Aug 26, 2014","172.13","172.45","172.63","172.04","-0.21%"
"Aug 25, 2014","172.50","172.97","173.08","172.24","0.15%"
"Aug 22, 2014","172.25","172.15","172.67","171.55","0.06%"
"Aug 21, 2014","172.15","172.14","172.43","171.82","-0.02%"
"Aug 20, 2014","172.19","170.95","172.36","170.89","0.70%"
"Aug 19, 2014","171.00","171.54","171.66","170.63","-0.34%"
"Aug 18, 2014","171.58","171.07","171.71","170.85","0.39%"
"Aug 15, 2014","170.91","170.90","171.50","170.38","-0.02%"
"Aug 14, 2014","170.95","170.90","171.28","170.58","0.01%"
"Aug 13, 2014","170.94","171.89","172.62","170.79","-0.58%"
"Aug 12, 2014","171.94","171.52","172.00","171.29","0.22%"
"Aug 11, 2014","171.56","171.19","171.66","171.16","0.22%"
"Aug 08, 2014","171.19","171.80","171.96","170.63","-0.38%"
"Aug 07, 2014","171.85","172.02","172.66","171.64","-0.15%"
"Aug 06, 2014","172.10","173.22","173.32","171.53","-0.66%"
"Aug 05, 2014","173.24","172.97","173.54","172.70","0.14%"
"Aug 04, 2014","173.00","172.53","173.03","172.38","0.21%"
"Aug 01, 2014","172.63","173.56","173.87","172.33","-0.55%"
"Jul 31, 2014","173.58","173.83","174.03","173.32","-0.17%"
"Jul 30, 2014","173.87","173.00","174.25","172.84","0.47%"
"Jul 29, 2014","173.05","172.96","173.25","172.64","0.03%"
"Jul 28, 2014","173.00","172.65","173.12","172.63","0.08%"
"Jul 25, 2014","172.87","172.92","173.22","172.60","-0.04%"
"Jul 24, 2014","172.94","172.91","173.09","172.58","-0.02%"
"Jul 23, 2014","172.97","173.13","173.36","172.53","-0.10%"
"Jul 22, 2014","173.14","173.13","173.50","172.92","-0.01%"
"Jul 21, 2014","173.15","173.26","173.29","172.74","-0.01%"
"Jul 18, 2014","173.17","172.96","173.62","172.60","0.09%"
"Jul 17, 2014","173.01","174.22","174.35","172.92","-0.71%"
"Jul 16, 2014","174.25","174.26","174.46","173.95","-0.04%"
"Jul 15, 2014","174.32","173.44","174.59","173.22","0.48%"
"Jul 14, 2014","173.49","173.57","174.06","173.28","-0.07%"
